Date,GD,ITA,LMT,NOC,RTX
2022-01-14,196.67315673828125,104.31147766113281,334.61883544921875,378.1824645996094,84.32014465332031
2022-01-18,194.88267517089844,102.96992492675781,338.1390380859375,376.4764404296875,82.877197265625
2022-01-19,194.14437866210938,101.6283950805664,338.8485107421875,376.4951171875,81.91830444335938
2022-01-20,192.87074279785156,100.57640075683594,336.8728332519531,372.52069091796875,80.69453430175781
2022-01-21,190.61880493164062,98.6557846069336,333.3436584472656,373.8329772949219,79.64429473876953
2022-01-24,191.11720275878906,99.33137512207031,335.25634765625,377.8168640136719,80.47535705566406
2022-01-25,190.08355712890625,99.0418472290039,347.6849670410156,377.9293518066406,82.47537994384766
2022-01-26,189.12367248535156,97.25633239746094,351.3399658203125,377.9762268066406,81.2607650756836
2022-01-27,192.70460510253906,95.37432861328125,349.40020751953125,350.5675048828125,81.53472900390625
2022-01-28,196.41476440429688,96.21399688720703,353.05511474609375,356.3885498046875,82.4936294555664
2022-01-31,195.75027465820312,97.6037826538086,349.4450988769531,346.733642578125,82.36577606201172
2022-02-01,196.46087646484375,98.77159881591797,347.541259765625,347.3710632324219,82.85893249511719
2022-02-02,197.57760620117188,99.36997985839844,347.8376159667969,347.7460021972656,84.51190948486328
2022-02-03,195.8148651123047,98.73299407958984,349.95697021484375,350.39874267578125,84.75846862792969
2022-02-04,195.9255828857422,98.84881591796875,349.62469482421875,346.593017578125,84.94114685058594
2022-02-07,195.76869201660156,100.14209747314453,352.32769775390625,349.7894287109375,85.87266540527344
2022-02-08,197.9282989501953,101.3871078491211,355.650390625,355.56365966796875,86.82243347167969
2022-02-09,198.83277893066406,102.61282348632812,354.3033447265625,360.2879638671875,87.67176055908203
2022-02-10,195.2149658203125,101.86968231201172,346.1224060058594,358.0946044921875,86.81327819824219
2022-02-11,197.28228759765625,101.51258087158203,355.78509521484375,374.31109619140625,87.00507354736328
2022-02-14,194.89193725585938,100.46057891845703,347.50537109375,366.1372375488281,85.45256805419922
2022-02-15,196.36856079101562,102.20746612548828,343.23974609375,360.67236328125,85.88176727294922
2022-02-16,197.8821563720703,103.24014282226562,347.4425354003906,369.005615234375,86.53020477294922
2022-02-17,197.87294006347656,101.90827178955078,349.121826171875,373.1768493652344,86.17403411865234
2022-02-18,199.18350219726562,100.66326141357422,347.04730224609375,366.7465515136719,85.2699203491211
2022-02-22,200.10643005371094,99.27346801757812,346.81390380859375,366.2590637207031,85.4251480102539
2022-02-23,199.59878540039062,98.14425659179688,349.238525390625,361.9002990722656,84.2379379272461
2022-02-24,201.68455505371094,100.84664154052734,355.35394287109375,370.72100830078125,86.55211639404297
2022-02-25,210.40609741210938,103.87713623046875,367.7286682128906,385.5434265136719,90.10601806640625
2022-02-28,216.37741088867188,107.99825286865234,392.24151611328125,416.1011657714844,94.31197357177734
2022-03-01,215.33450317382812,106.84976196289062,412.8663330078125,429.23907470703125,94.33951568603516
2022-03-02,217.57717895507812,107.65081787109375,406.88958740234375,426.6886291503906,92.51202392578125
2022-03-03,219.77371215820312,106.0197525024414,404.91839599609375,423.20660400390625,91.67637634277344
2022-03-04,226.38180541992188,105.51785278320312,414.2587585449219,440.974609375,91.45597076416016
